Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
0.418983,,Insert,46863647,0,A,3000,37611,G,
0.418983,,Cancel,46861639,,,-8000,,,
0.418992,,Cancel,46858951,,,-3000,,,
0.418999,,Insert,46863679,0,A,1000,37611,G,
0.418999,,Cancel,46846779,,,-1000,,,
0.418999,,Insert,46863683,0,A,1000,37611,G,
0.419014,,Insert,46863691,0,A,1000,37611,G,
0.419024,,Insert,46863707,0,B,1000,37598,G,
0.419056,,Cancel,46862827,,,-1000,,,
0.419066,,Insert,46863759,0,B,1000,37598,G,
0.419066,,Cancel,46849147,,,-1000,,,
0.419067,,Insert,46863779,0,B,1000,37597,G,
0.419072,,Insert,46863791,0,A,280,37611,G,
0.419072,,Insert,46863795,0,B,1000,37597,G,
0.419075,,Insert,46863799,0,A,90,37611,G,
0.419075,,Insert,46863807,0,A,8000,37611,G,
0.419087,,Insert,46863819,0,B,1000,37598,G,
0.419087,,Insert,46863823,0,A,1000,37611,G,
0.419102,,Insert,46863831,0,A,40,37611,G,
0.419118,,Cancel,46863807,,,-8000,,,
0.419145,,Cancel,46858839,,,-1000,,,
0.419145,,Insert,46863867,0,A,1000,40192,G,
0.419173,,Cancel,46849139,,,-110,,,
0.419173,,Cancel,46849175,,,-170,,,
0.419306,,Insert,46864015,0,A,50,37611,G,
0.419378,,Cancel,46863535,,,-1000,,,
0.419378,,Insert,46864059,0,A,1000,37610,G,
0.419388,,Cancel,46863643,,,-8000,,,
0.419388,,Insert,46864063,0,A,8000,37610,G,
0.419388,,Cancel,46863679,,,-1000,,,
0.419388,,Insert,46864067,0,A,1000,37610,G,
0.419388,,Cancel,46863683,,,-1000,,,
0.419388,,Insert,46864071,0,A,1000,37610,G,
0.419388,,Cancel,46863691,,,-1000,,,
0.419388,,Insert,46864075,0,A,1000,37610,G,
0.419388,,Cancel,46863791,,,-280,,,
0.419388,,Insert,46864079,0,A,280,37610,G,
0.419405,,Cancel,46858843,,,-1000,,,
0.419405,,Insert,46864111,0,B,1000,34923,G,
0.419413,,Insert,46864127,0,A,280,37610,G,
0.419416,,Cancel,46861083,,,-8000,,,
0.419416,,Insert,46864131,0,B,1000,37606,G,
0.419425,,Insert,46864139,0,A,1000,37610,G,
0.419425,,Insert,46864143,0,A,1000,37610,G,
0.419454,,Cancel,46863647,,,-3000,,,
0.419488,,Cancel,46864015,,,-50,,,
0.419488,,Insert,46864191,0,A,50,37610,G,
0.419511,,Cancel,46862471,,,-3000,,,
0.419539,,Cancel,46863819,,,-1000,,,
0.419579,,Insert,46864255,0,B,260,37606,G,
0.419626,,Cancel,46863423,,,-3000,,,
0.41964,,Insert,46864307,0,B,1000,37607,G,
0.419689,,Cancel,46863531,,,-300,,,
0.419689,,Cancel,46863795,,,-1000,,,
0.419776,,Insert,46864387,0,A,8000,37610,G,
0.41978,,Cancel,46864063,,,-8000,,,
0.419899,,Cancel,46864059,,,-1000,,,
0.419911,,Cancel,46864127,,,-280,,,
0.419911,,Insert,46864435,0,A,280,37609,G,
0.419911,,Cancel,46864387,,,-8000,,,
0.419911,,Insert,46864439,0,A,8000,37609,G,
0.41992,,Cancel,46864111,,,-1000,,,
0.41992,,Insert,46864443,0,B,1000,34921,G,
0.419944,,Insert,46864463,0,A,290,37608,G,
0.419944,,Cancel,46863799,,,-90,,,
0.419956,,Insert,46864471,0,A,1000,37610,G,
0.419956,,Cancel,46864131,,,-1000,,,
0.419956,,Insert,46864475,0,B,1000,37607,G,
0.419959,,Cancel,46864191,,,-50,,,
0.420007,,Insert,46864491,0,B,1000,37607,G,
0.420016,,Insert,46864499,0,B,150,37607,G,
0.420034,,Insert,46864511,0,A,8000,37608,G,
0.420066,,Cancel,46864067,,,-1000,,,
0.420089,,Cancel,46863867,,,-1000,,,
0.420089,,Insert,46864535,0,A,1000,40191,G,
0.420089,,Cancel,46864439,,,-8000,,,
0.420145,,Cancel,46864511,,,-8000,,,
0.420222,,Cancel,46864535,,,-1000,,,
0.420222,,Insert,46864595,0,A,1000,40190,G,
0.420293,,Cancel,46863831,,,-40,,,
0.420301,,Insert,1268996,0,B,290,37608,F,
0.420329,,Insert,46864623,0,B,140,37607,G,
0.420329,,Insert,46864627,0,B,300,37607,G,
0.42034,,Cancel,46864595,,,-1000,,,
0.42034,,Insert,46864635,0,A,1000,40192,G,
0.42034,,Cancel,46864475,,,-1000,,,
0.42034,,Insert,46864639,0,B,1000,37608,G,
0.420353,,Cancel,46863779,,,-1000,,,
0.42037,,Insert,46864655,0,A,3000,37630,G,
0.420407,,Insert,46864663,0,A,1000,37615,G,
0.420413,,Cancel,46864635,,,-1000,,,
0.420413,,Insert,46864667,0,A,1000,40191,G,
0.420417,,Cancel,46863707,,,-1000,,,
0.420482,,Insert,46864679,0,B,1000,37608,G,
0.420501,,Cancel,46864443,,,-1000,,,
0.420501,,Insert,46864687,0,B,1000,34922,G,
0.420592,,Insert,46864707,0,A,8000,37610,G,
0.420595,,Insert,46864711,0,A,8000,37609,G,
0.420614,,Insert,46864715,0,A,3000,37630,G,
0.420622,,Cancel,46864707,,,-8000,,,
0.420625,,Insert,46864727,0,B,1000,37608,G,
0.420748,,Cancel,46861583,,,-1000,,,
0.420988,,Cancel,46864075,,,-1000,,,
0.421037,,Cancel,46863759,,,-1000,,,
0.42138,,Insert,46864955,0,A,8000,37609,G,
0.421495,,Cancel,46864727,,,-1000,,,
0.421693,,Insert,46865035,0,B,1000,37608,G,
0.422458,,Insert,46865155,0,B,4000,37601,G,
0.423174,,Cancel,46863587,,,-4000,,,
0.423592,,Insert,46865359,0,A,1000,37660,G,
0.424411,,Cancel,46864623,,,-140,,,
0.424521,,Insert,46865511,0,B,140,37607,G,
0.424587,,Insert,46865515,0,A,4000,37609,G,
0.42461,,Cancel,46864499,,,-150,,,
0.42481,,Cancel,46865035,,,-1000,,,
0.42483,,Insert,46865555,0,A,1000,37609,G,
0.424834,,Insert,46865563,0,A,80,37609,G,
0.425063,,Insert,1269018,0,A,1000,37608,F,
0.425063,,Insert,1269019,0,A,70,37608,F,
0.425063,,Insert,1269020,0,A,370,37608,F,
0.425083,,Insert,46865599,0,A,1000,37609,G,
0.425088,,Insert,1269021,0,A,560,37608,F,
0.425092,,Insert,46865607,0,A,8000,37609,G,
0.425095,,Insert,46865611,0,A,8000,37609,G,
0.425095,,Insert,46865615,0,A,1000,37609,G,
0.42511,,Cancel,46864627,,,-300,,,
0.425118,,Insert,46865627,0,A,190,37609,G,
0.425125,,Insert,46865631,0,B,1000,37598,G,
0.425125,,Insert,46865635,0,A,100,37609,G,
0.425125,,Insert,46865639,0,B,1000,37598,G,
0.425166,,Insert,46865647,0,A,1000,37609,G,
0.425264,,Cancel,46865607,,,-8000,,,
0.425264,,Insert,46865651,0,A,8000,37608,G,
0.425264,,Cancel,46865611,,,-8000,,,
0.425264,,Insert,46865655,0,A,8000,37608,G,
0.425266,,Cancel,46865615,,,-1000,,,
0.425266,,Insert,46865659,0,A,1000,37608,G,
0.425266,,Cancel,46865627,,,-190,,,
0.425266,,Insert,46865663,0,A,190,37608,G,
0.425266,,Cancel,46865635,,,-100,,,
0.425266,,Insert,46865667,0,A,100,37608,G,
0.425266,,Insert,46865671,0,B,1000,37604,G,
0.425289,,Cancel,46864687,,,-1000,,,
0.425289,,Insert,46865675,0,B,1000,34921,G,
0.425292,,Cancel,46865599,,,-1000,,,
0.425302,,Cancel,46864143,,,-1000,,,
0.425347,,Cancel,46864667,,,-1000,,,
0.425347,,Insert,46865683,0,A,1000,40190,G,
0.425456,,Insert,46865695,0,A,90,37608,G,
0.425558,,Cancel,46865511,,,-140,,,
0.425582,,Cancel,46865695,,,-90,,,
0.42559,,Cancel,46838083,,,-3000,,,
0.42559,,Insert,46865707,0,A,3000,37629,G,
0.425661,,Cancel,46865671,,,-1000,,,
0.426325,,Cancel,46865155,,,-4000,,,
0.426439,,Cancel,46863375,,,-1000,,,
0.427837,,Cancel,46832115,,,-3000,,,
0.428369,,Insert,46866023,0,B,3000,37598,G,
0.429033,,Cancel,46864071,,,-1000,,,
0.429052,,Insert,46866107,0,B,1920,37602,G,
0.431412,,Cancel,46865659,,,-1000,,,
0.431435,,Cancel,46865667,,,-100,,,
0.431438,,Cancel,46865663,,,-190,,,
0.431472,,Insert,46866295,0,B,230,37607,G,
0.431476,,Cancel,46865655,,,-8000,,,
0.43148,,Cancel,46865651,,,-8000,,,
0.43148,,Cancel,46864955,,,-8000,,,
0.43148,,Cancel,46864711,,,-8000,,,
0.431553,,Insert,46866319,0,B,1000,37607,G,
0.432027,,Cancel,46865647,,,-1000,,,
0.432042,,Insert,46866355,0,B,1000,37604,G,
0.43573,,Cancel,46866319,,,-1000,,,
0.435732,,Insert,46866679,0,A,90,37608,G,
0.43575,,Cancel,46866295,,,-230,,,
0.435759,,Insert,46866687,0,A,310,37608,G,
0.435837,,Cancel,46866679,,,-90,,,
0.435913,,Insert,46866711,0,A,1000,37608,G,
0.436423,,Cancel,46866355,,,-1000,,,
0.43737,,Insert,46866827,0,B,3000,37603,G,
0.43759,,Cancel,46865707,,,-3000,,,
0.439936,,Insert,46866939,0,B,310,37607,G,
0.439958,,Cancel,46866687,,,-310,,,
0.43997,,Cancel,46866711,,,-1000,,,
0.440038,,Insert,46866959,0,A,1000,37609,G,
0.440065,,Insert,46866963,0,B,1000,37607,G,
0.440212,,Cancel,46865563,,,-80,,,
0.440216,,Insert,46866967,0,B,1000,37592,G,
0.440217,,Insert,46866971,0,B,4000,37604,G,
0.440225,,Insert,46866979,0,B,1000,37604,G,
0.440238,,Cancel,46866967,,,-1000,,,
0.440375,,Cancel,46865515,,,-4000,,,
0.440497,,Insert,46867035,0,B,1000,37593,G,
0.440516,,Cancel,46865555,,,-1000,,,
0.440603,,Cancel,46866963,,,-1000,,,
0.440603,,Insert,46867067,0,B,1000,37608,G,
0.440618,,Cancel,46865683,,,-1000,,,
0.440618,,Insert,46867083,0,A,1000,40191,G,
0.440627,,Insert,46867087,0,B,310,37608,G,
0.44063,,Insert,46867091,0,B,3000,37604,G,
0.440647,,Cancel,46865631,,,-1000,,,
0.440655,,Cancel,46865675,,,-1000,,,
0.440655,,Insert,46867103,0,B,1000,34922,G,
0.440683,,Cancel,46865639,,,-1000,,,
0.440707,,Cancel,46867067,,,-1000,,,
0.440718,,Insert,46867115,0,B,1000,37608,G,
0.440747,,Insert,46867123,0,A,8000,37609,G,
0.440748,,Cancel,46867035,,,-1000,,,
0.440805,,Insert,46867131,0,B,1000,37608,G,
0.441807,,Insert,46867363,0,B,1000,37605,G,
0.443803,,Insert,1269061,0,B,40,37609,F,
0.443828,,Cancel,46864435,,,-240,,,
0.443834,,Insert,46867575,0,A,310,37611,G,
0.444085,,Cancel,46865359,,,-1000,,,
0.44426,,Cancel,46846775,,,-1000,,,
0.444596,,Insert,46867647,0,A,1000,37840,G,
0.445423,,Insert,46867691,0,A,90,37609,G,
0.445445,,Cancel,46867087,,,-310,,,
0.445512,,Cancel,46867691,,,-90,,,
0.445956,,Cancel,46867363,,,-1000,,,
0.450407,,Cancel,46867131,,,-1000,,,
0.450413,,Insert,46868411,0,A,80,37609,G,
0.4507,,Cancel,46868411,,,-80,,,
0.451655,,Cancel,46866971,,,-4000,,,
0.451655,,Insert,46868607,0,B,4000,37603,G,
0.459587,,Cancel,46866939,,,-310,,,
0.463927,,Insert,46870275,0,B,310,37607,G,
0.465976,,Insert,1269148,0,A,980,37608,F,
0.466002,,Cancel,46870275,,,-310,,,
0.466341,,Cancel,46867115,,,-20,,,
0.466365,,Insert,46870415,0,B,220,37607,G,
0.466378,,Cancel,46867103,,,-1000,,,
0.466378,,Insert,46870419,0,B,1000,34921,G,
0.466408,,Insert,46870423,0,A,1000,37609,G,
0.466435,,Cancel,46867083,,,-1000,,,
0.466435,,Insert,46870435,0,A,1000,40190,G,
0.466694,,Insert,46870507,0,B,90,37607,G,
0.466783,,Cancel,46870435,,,-1000,,,
0.466783,,Insert,46870615,0,A,1000,40191,G,
0.466809,,Insert,46870623,0,B,1000,37608,G,
0.466904,,Cancel,46870419,,,-1000,,,
0.466904,,Insert,46870647,0,B,1000,34922,G,
0.467048,,Insert,46870687,0,B,1000,37608,G,
0.467052,,Cancel,46870623,,,-1000,,,
0.467109,,Cancel,46870423,,,-1000,,,
0.471846,,Insert,1269151,0,A,1000,37608,F,
0.471846,,Cancel,46868607,,,-4000,,,
0.471846,,Insert,46870975,0,B,4000,37601,G,
0.47185,,Cancel,46870415,,,-220,,,
0.47185,,Cancel,46870507,,,-90,,,
0.471854,,Cancel,46867091,,,-3000,,,
0.471877,,Insert,46870991,0,A,4000,37609,G,
0.471885,,Insert,46870995,0,A,300,37609,G,
0.471979,,Insert,46871003,0,A,1000,37609,G,
0.471988,,Insert,46871011,0,A,120,37609,G,
0.471988,,Insert,46871015,0,A,8000,37609,G,
0.472003,,Insert,46871023,0,A,190,37609,G,
0.47209,,Insert,46871043,0,A,1000,37609,G,
0.472123,,Cancel,46871003,,,-1000,,,
0.472123,,Insert,46871051,0,A,1000,37608,G,
0.472127,,Cancel,46871011,,,-120,,,
0.472127,,Insert,46871055,0,A,120,37608,G,
0.472127,,Cancel,46871015,,,-8000,,,
0.472127,,Insert,46871059,0,A,8000,37608,G,
0.472127,,Cancel,46871023,,,-190,,,
0.472127,,Insert,46871063,0,A,190,37608,G,
0.472154,,Insert,46871071,0,A,1000,37608,G,
0.472154,,Cancel,46870647,,,-1000,,,
0.472154,,Insert,46871075,0,B,1000,34921,G,
0.472156,,Insert,46871079,0,A,1000,37608,G,
0.472176,,Cancel,46871051,,,-1000,,,
0.47221,,Cancel,46870615,,,-1000,,,
0.47221,,Insert,46871091,0,A,1000,40190,G,
0.472277,,Cancel,46866979,,,-1000,,,
0.47541,,Cancel,46864491,,,-1000,,,
0.475423,,Insert,46871583,0,A,1000,37608,G,
0.477242,,Cancel,46864255,,,-260,,,
0.477284,,Cancel,46864307,,,-1000,,,
0.477309,,Insert,46871679,0,B,230,37606,G,
0.47731,,Insert,46871683,0,B,1000,37597,G,
0.477313,,Insert,46871687,0,B,1000,37597,G,
0.477873,,Cancel,46870991,,,-4000,,,
0.478182,,Cancel,46871075,,,-1000,,,
0.478182,,Insert,46871763,0,B,1000,34920,G,
0.4786,,Cancel,46871091,,,-1000,,,
0.4786,,Insert,46871839,0,A,1000,40189,G,
0.479781,,Cancel,46870975,,,-4000,,,
0.479786,,Insert,46871979,0,B,1000,37606,G,
0.479926,,Cancel,46871979,,,-1000,,,
0.479954,,Cancel,46871679,,,-230,,,
0.480021,,Insert,46872019,0,A,8000,37607,G,
0.480021,,Cancel,46867123,,,-8000,,,
0.480049,,Insert,46872027,0,A,3000,37609,G,
0.480088,,Insert,46872051,0,A,3000,37611,G,
0.480088,,Cancel,46858927,,,-3000,,,
0.480205,,Insert,46872075,0,B,310,37606,G,
0.480231,,Insert,46872091,0,A,100,37607,G,
0.480333,,Cancel,46872091,,,-100,,,
0.480378,,Cancel,46872019,,,-8000,,,
0.480379,,Cancel,46871059,,,-8000,,,
0.480399,,Cancel,46870995,,,-300,,,
0.480547,,Insert,46872163,0,B,1000,37606,G,
0.480565,,Cancel,46847887,,,-1000,,,
0.480616,,Cancel,46867647,,,-1000,,,
0.480616,,Insert,46872179,0,A,1000,37660,G,
0.481816,,Cancel,46872163,,,-1000,,,
0.48211,,Insert,46872371,0,B,1000,37606,G,
0.484953,,Insert,46872743,0,B,1000,37603,G,
0.486447,,Insert,46872823,0,B,50,37606,G,
0.486459,,Insert,46872827,0,B,1000,37607,G,
0.486469,,Cancel,46872371,,,-1000,,,
0.486469,,Insert,46872835,0,B,1000,37607,G,
0.486484,,Cancel,46871687,,,-1000,,,
0.486489,,Insert,46872839,0,B,3000,37603,G,
0.486502,,Cancel,46871583,,,-1000,,,
0.486512,,Cancel,46871683,,,-1000,,,
0.486538,,Cancel,46872835,,,-1000,,,
0.486546,,Insert,46872851,0,B,1000,37607,G,
0.486552,,Cancel,46871763,,,-1000,,,
0.486552,,Insert,46872855,0,B,1000,34921,G,
0.486559,,Cancel,46871079,,,-1000,,,
0.486565,,Cancel,46872827,,,-1000,,,
0.4866,,Cancel,46871839,,,-1000,,,
0.4866,,Insert,46872863,0,A,1000,40190,G,
0.486983,,Insert,46872903,0,B,1000,37604,G,
0.487335,,Cancel,46872903,,,-1000,,,
0.500693,,Cancel,7086131,,,-10000,,,
0.500693,,Cancel,7086132,,,-10000,,,
0.500693,,Insert,7086133,1,A,10000,37613,G,
0.500693,,Insert,7086134,1,B,10000,37602,G,
0.500868,,Insert,46873671,0,B,310,37607,G,
0.50089,,Cancel,46871055,,,-120,,,
0.50089,,Cancel,46871063,,,-190,,,
0.500894,,Insert,46873675,0,A,310,37609,G,
0.500926,,Insert,46873679,0,B,1000,37607,G,
0.50094,,Insert,46873683,0,A,310,37608,G,
0.501108,,Insert,46873687,0,B,1000,37604,G,
0.501311,,Insert,46873719,0,A,8000,37608,G,
0.501422,,Insert,1269240,0,A,1000,37607,F,
0.501422,,Insert,1269241,0,A,310,37607,F,
0.501422,,Cancel,46873679,,,-1000,,,
0.501446,,Insert,46873739,0,B,1000,37597,G,
0.501448,,Insert,46873743,0,B,1000,37597,G,
0.501462,,Insert,46873747,0,B,1000,37607,G,
0.501466,,Cancel,46873687,,,-1000,,,
0.501508,,Cancel,46873743,,,-1000,,,
0.501511,,Cancel,46873739,,,-1000,,,
0.501518,,Insert,46873755,0,B,1000,37607,G,
0.502736,,Cancel,46873719,,,-8000,,,
0.502889,,Cancel,46872027,,,-3000,,,
0.502955,,Insert,46873811,0,B,1000,37604,G,
0.502977,,Cancel,46873683,,,-310,,,
0.503,,Insert,46873827,0,B,270,37607,G,
0.503791,,Cancel,46871071,,,-1000,,,
0.50392,,Insert,46873915,0,B,1000,37607,G,
0.50529,,Insert,1269242,0,A,90,37608,F,
0.50529,,Cancel,1269242,,,-90,,,
0.505372,,Cancel,46872823,,,-50,,,
0.512084,,Insert,46874375,0,A,1000,37615,G,
0.512247,,Insert,46874383,0,B,1000,37593,G,
0.51751,,Cancel,46873915,,,-1000,,,
0.517547,,Cancel,46873811,,,-1000,,,
0.520264,,Cancel,46873827,,,-270,,,
0.520575,,Insert,46874683,0,A,1000,37608,G,
0.520601,,Insert,46874687,0,A,310,37608,G,
0.520602,,Insert,46874691,0,A,1000,37608,G,
0.520603,,Insert,46874695,0,A,3000,37613,G,
0.520608,,Cancel,46874683,,,-1000,,,
0.520617,,Cancel,46874383,,,-1000,,,
0.522021,,Insert,46874715,0,B,1000,37602,G,
0.522653,,Cancel,46874687,,,-310,,,
0.522659,,Insert,46874759,0,B,310,37607,G,
0.522691,,Insert,46874763,0,B,1000,37604,G,
0.525251,,Insert,46874959,0,A,170,37608,G,
0.525251,,Cancel,46874759,,,-310,,,
0.525253,,Insert,46874963,0,A,90,37608,G,
0.525253,,Insert,46874967,0,A,140,37608,G,
0.52532,,Cancel,46874963,,,-90,,,
0.526076,,Insert,46875027,0,B,4000,37605,G,
0.52611,,Insert,46875043,0,B,310,37607,G,
0.526288,,Cancel,46874959,,,-170,,,
0.526288,,Cancel,46874967,,,-140,,,
0.526292,,Cancel,46874691,,,-1000,,,
0.526332,,Insert,46875091,0,A,1000,37627,G,
0.526395,,Insert,46875099,0,B,1000,37607,G,
0.526593,,Insert,46875111,0,B,1000,37593,G,
0.526991,,Insert,46875127,0,B,100,37607,G,
0.526996,,Insert,46875131,0,B,60,37607,G,
0.527011,,Insert,46875151,0,B,1000,37608,G,
0.527021,,Cancel,46875099,,,-1000,,,
0.527021,,Insert,46875155,0,B,1000,37608,G,
0.527034,,Cancel,46873675,,,-310,,,
0.527036,,Insert,46875163,0,B,310,37608,G,
0.527038,,Insert,46875167,0,B,3000,37605,G,
0.527057,,Cancel,46871043,,,-1000,,,
0.52707,,Insert,46875175,0,B,1000,37608,G,
0.52709,,Cancel,46875155,,,-1000,,,
0.527116,,Insert,46875183,0,B,1000,37605,G,
0.527123,,Cancel,46872855,,,-1000,,,
0.527123,,Insert,46875187,0,B,1000,34922,G,
0.527135,,Cancel,46872863,,,-1000,,,
0.527135,,Insert,46875191,0,A,1000,40191,G,
0.527367,,Insert,46875215,0,B,790,37608,G,
0.52741,,Cancel,46875183,,,-1000,,,
0.527896,,Insert,46875251,0,A,1260,37609,G,
0.527896,,Insert,46875255,0,A,310,37609,G,
0.527983,,Cancel,46875131,,,-60,,,
0.527996,,Cancel,46875251,,,-1260,,,
0.528022,,Cancel,46872179,,,-1000,,,
0.52811,,Insert,46875299,0,A,1000,37609,G,
0.528479,,Cancel,46875299,,,-1000,,,
0.528573,,Insert,46875339,0,B,1000,37605,G,
0.528639,,Insert,46875343,0,A,1000,37840,G,
0.528936,,Cancel,46875255,,,-310,,,
0.529232,,Cancel,46874375,,,-1000,,,
0.53082,,Cancel,46875127,,,-100,,,
0.530825,,Insert,46875455,0,A,310,37609,G,
0.53107,,Cancel,46875111,,,-1000,,,
0.531077,,Insert,46875475,0,B,1000,37594,G,
0.531225,,Insert,46875487,0,A,1000,37609,G,
0.531255,,Insert,46875495,0,A,8000,37609,G,
0.531259,,Cancel,46875487,,,-1000,,,
0.531342,,Cancel,46875475,,,-1000,,,
0.531354,,Cancel,46875163,,,-310,,,
0.531364,,Cancel,46875495,,,-8000,,,
0.531433,,Insert,46875503,0,A,1000,37609,G,
0.531451,,Cancel,46875027,,,-4000,,,
0.531451,,Insert,46875507,0,B,4000,37604,G,
0.531488,,Insert,1269272,0,A,1000,37608,F,
0.531488,,Insert,1269273,0,A,1000,37608,F,
0.531488,,Insert,1269274,0,A,790,37608,F,
0.531517,,Insert,46875519,0,A,360,37609,G,
0.531541,,Insert,46875527,0,B,640,37608,G,
0.531563,,Cancel,46875519,,,-360,,,
0.531591,,Insert,46875535,0,A,8000,37609,G,
0.531805,,Insert,46875555,0,A,1000,37609,G,
0.534847,,Cancel,46875555,,,-1000,,,
0.534903,,Cancel,46866107,,,-1920,,,
0.538138,,Cancel,46875339,,,-1000,,,
0.538172,,Insert,1269283,0,A,640,37608,F,
0.538193,,Insert,46875771,0,A,1000,37609,G,
0.538197,,Insert,46875775,0,A,300,37609,G,
0.538257,,Insert,46875779,0,A,1000,37609,G,
0.538322,,Cancel,46875771,,,-1000,,,
0.538322,,Insert,46875783,0,A,1000,37608,G,
0.53835,,Cancel,46875091,,,-1000,,,
0.53835,,Cancel,46875535,,,-8000,,,
0.538355,,Cancel,46875187,,,-1000,,,
0.538355,,Insert,46875803,0,B,1000,34921,G,
0.538414,,Cancel,46875191,,,-1000,,,
0.538414,,Insert,46875807,0,A,1000,40190,G,
0.538452,,Cancel,46874763,,,-1000,,,
0.538508,,Cancel,46875803,,,-1000,,,
0.538508,,Insert,46875819,0,B,1000,34922,G,
0.538588,,Insert,46875827,0,A,1000,37608,G,
0.538658,,Cancel,46875819,,,-1000,,,
0.538658,,Insert,46875835,0,B,1000,34921,G,
0.541425,,Cancel,46875783,,,-1000,,,
0.541724,,Cancel,46875043,,,-310,,,
0.541729,,Insert,46876311,0,A,310,37608,G,
0.542517,,Cancel,46875507,,,-4000,,,
0.542517,,Insert,46876383,0,B,4000,37603,G,
0.544944,,Insert,46876683,0,A,1000,37608,G,
0.547746,,Cancel,46875167,,,-3000,,,
0.547845,,Insert,46876923,0,A,8000,37608,G,
0.551106,,Cancel,46873747,,,-1000,,,
0.552326,,Insert,46877163,0,B,180,37607,G,
0.552342,,Cancel,46876923,,,-8000,,,
0.55245,,Insert,46877167,0,B,1000,37607,G,
0.552546,,Cancel,46876683,,,-1000,,,
0.552618,,Cancel,46876311,,,-310,,,
0.555738,,Insert,46877403,0,A,90,37608,G,
0.555741,,Insert,46877407,0,A,150,37608,G,
0.555798,,Cancel,46877403,,,-90,,,
0.560918,,Insert,46877579,0,A,90,37608,G,
0.560921,,Insert,46877583,0,A,160,37608,G,
0.560921,,Insert,46877587,0,A,1000,37608,G,
0.560954,,Cancel,46877163,,,-180,,,
0.560969,,Insert,46877591,0,B,1000,37592,G,
0.560994,,Cancel,46877591,,,-1000,,,
0.561004,,Cancel,46877579,,,-90,,,
0.561142,,Cancel,46877587,,,-1000,,,
0.561262,,Insert,46877599,0,A,1000,37608,G,
0.561877,,Cancel,46877599,,,-1000,,,
0.561908,,Cancel,46876383,,,-4000,,,
0.561915,,Cancel,46877407,,,-150,,,
0.561918,,Insert,46877615,0,B,290,37607,G,
0.561961,,Cancel,46877583,,,-160,,,
0.561984,,Insert,46877627,0,B,8000,37607,G,
0.561992,,Insert,46877631,0,B,1000,37593,G,
0.562061,,Cancel,46877631,,,-1000,,,
0.562062,,Insert,46877643,0,B,1000,37604,G,
0.562065,,Insert,46877647,0,B,1000,37594,G,
0.562258,,Cancel,46877627,,,-8000,,,
0.562354,,Cancel,46877647,,,-1000,,,
0.568194,,Cancel,46875775,,,-300,,,
0.57492,,Insert,46878091,0,A,90,37608,G,
0.575011,,Cancel,46878091,,,-90,,,
0.588998,,Insert,46879087,0,B,1000,37593,G,
0.589001,,Insert,46879091,0,A,1000,37626,G,
0.591062,,Insert,46879171,0,B,1000,37603,G,
0.592069,,Cancel,46875827,,,-1000,,,
0.592182,,Insert,46879283,0,B,1000,37607,G,
0.592241,,Cancel,46875779,,,-1000,,,
0.592569,,Cancel,46875503,,,-1000,,,
0.592573,,Insert,46879315,0,B,100,37607,G,
0.59268,,Cancel,46879283,,,-1000,,,
0.59268,,Insert,46879327,0,B,1000,37608,G,
0.59271,,Cancel,46875807,,,-1000,,,
0.59271,,Insert,46879343,0,A,1000,40191,G,
0.592713,,Insert,46879347,0,B,3000,37605,G,
0.592737,,Insert,46879355,0,B,290,37608,G,
0.592764,,Cancel,46875835,,,-1000,,,
0.592764,,Insert,46879359,0,B,1000,34922,G,
0.592827,,Cancel,46879327,,,-1000,,,
0.597993,,Cancel,46879315,,,-100,,,
0.597993,,Cancel,46879355,,,-290,,,
0.597999,,Insert,46879583,0,A,1000,37609,G,
0.598142,,Insert,46879587,0,B,1000,37608,G,
0.598673,,Cancel,46875343,,,-1000,,,
0.598673,,Insert,46879643,0,A,1000,37660,G,
0.603398,,Cancel,46866827,,,-3000,,,
0.605882,,Cancel,46879583,,,-1000,,,
0.605908,,Insert,46880403,0,B,90,37608,G,
0.605935,,Insert,46880411,0,B,160,37608,G,
0.605958,,Cancel,46875455,,,-310,,,
0.606025,,Insert,46880419,0,A,130,37609,G,
0.606098,,Insert,46880427,0,A,1000,37609,G,
0.606543,,Insert,1269399,0,A,90,37608,F,
0.606543,,Insert,1269400,0,A,160,37608,F,
0.606543,,Cancel,46879587,,,-750,,,
0.606566,,Insert,46880467,0,A,160,37609,G,
0.606568,,Insert,46880471,0,A,300,37609,G,
0.606592,,Insert,46880475,0,B,1000,37608,G,
0.606614,,Cancel,46880471,,,-300,,,
0.606642,,Cancel,46879087,,,-1000,,,
0.612119,,Cancel,46880475,,,-1000,,,
0.612124,,Insert,46880891,0,A,8000,37609,G,
0.615093,,Cancel,46879359,,,-1000,,,
0.615093,,Insert,46880951,0,B,1000,34921,G,
0.615417,,Insert,46880999,0,A,90,37608,G,
0.615427,,Insert,46881003,0,A,1000,37608,G,
0.615443,,Insert,46881007,0,A,290,37608,G,
0.615456,,Cancel,46880891,,,-8000,,,
0.615465,,Cancel,46877615,,,-290,,,
0.615514,,Cancel,46879343,,,-1000,,,
0.615514,,Insert,46881023,0,A,1000,40190,G,
0.615527,,Cancel,46881003,,,-840,,,
0.615553,,Insert,46881031,0,A,1000,37608,G,
0.61561,,Cancel,46881023,,,-1000,,,
0.61561,,Insert,46881039,0,A,1000,40191,G,
0.615643,,Insert,46881047,0,A,1000,37608,G,
