Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
89.016,Random player,Insert,711,1,B,10,99,G,
89.016,Random player,Insert,712,1,A,10,100,G,
89.25,,Insert,716,1,B,9,101,G,
89.25,Random player,Trade,712,1,A,9,100,,-18
89.25,Random player,Hedge,712,0,B,9,100.0,,
89.25,,Insert,717,1,A,9,99,G,
89.25,Extorter,Trade,711,1,B,9,99,,-18
89.25,Extorter,Hedge,711,0,A,9,100.0,,
89.266,Random player,Cancel,711,,,-10,,,
89.266,Extorter,Cancel,711,,,-1,,,
89.266,Extorter,Cancel,712,,,-10,,,
89.266,Random player,Cancel,712,,,-1,,,
89.266,Random player,Insert,713,1,B,10,99,G,
89.266,Random player,Insert,714,1,A,10,100,G,
89.266,Extorter,Insert,713,1,B,10,100,G,
89.266,Random player,Trade,714,1,A,10,100,,-20
89.266,Random player,Hedge,714,0,B,10,100.0,,
89.266,Extorter,Trade,713,1,B,10,100,,40
89.266,Extorter,Hedge,713,0,A,10,100.0,,
89.266,Extorter,Insert,714,1,A,10,101,G,
89.5,,Insert,718,1,B,9,101,G,
89.5,Extorter,Trade,714,1,A,9,101,,-18
89.5,Extorter,Hedge,714,0,B,9,100.0,,
89.5,,Insert,719,1,A,9,99,G,
89.5,Random player,Trade,713,1,B,9,99,,-18
89.5,Random player,Hedge,713,0,A,9,100.0,,
89.516,Extorter,Cancel,714,,,-1,,,
89.516,Random player,Cancel,713,,,-1,,,
89.516,Extorter,Insert,715,1,B,10,99,G,
89.516,Extorter,Insert,716,1,A,10,100,G,
89.516,Random player,Insert,715,1,B,10,99,G,
89.516,Random player,Insert,716,1,A,10,100,G,
89.75,,Insert,720,1,B,9,101,G,
89.75,Extorter,Trade,716,1,A,9,100,,-18
89.75,Extorter,Hedge,716,0,B,9,100.0,,
89.75,,Insert,721,1,A,9,99,G,
89.75,Extorter,Trade,715,1,B,9,99,,-18
89.75,Extorter,Hedge,715,0,A,9,100.0,,
89.766,Random player,Cancel,715,,,-10,,,
89.766,Extorter,Cancel,715,,,-1,,,
89.766,Extorter,Cancel,716,,,-1,,,
89.766,Random player,Cancel,716,,,-10,,,
89.766,Random player,Insert,717,1,B,10,99,G,
89.766,Random player,Insert,718,1,A,10,100,G,
89.766,Extorter,Insert,717,1,B,10,99,G,
89.766,Extorter,Insert,718,1,A,10,101,G,
90.0,,Insert,722,1,B,9,101,G,
90.0,Random player,Trade,718,1,A,9,100,,-18
90.0,Random player,Hedge,718,0,B,9,100.0,,
90.0,,Insert,723,1,A,9,99,G,
90.0,Random player,Trade,717,1,B,9,99,,-18
90.0,Random player,Hedge,717,0,A,9,100.0,,
90.016,Random player,Cancel,717,,,-1,,,
90.016,Extorter,Cancel,717,,,-10,,,
90.016,Extorter,Cancel,718,,,-10,,,
90.016,Random player,Cancel,718,,,-1,,,
90.016,Random player,Insert,719,1,B,10,100,G,
90.016,Random player,Insert,720,1,A,10,101,G,
90.016,Extorter,Insert,719,1,B,10,99,G,
90.016,Extorter,Insert,720,1,A,10,100,G,
90.016,Random player,Trade,719,1,B,10,100,,-20
90.016,Random player,Hedge,719,0,A,10,100.0,,
90.016,Extorter,Trade,720,1,A,10,100,,40
90.016,Extorter,Hedge,720,0,B,10,100.0,,
90.25,,Insert,724,1,B,9,101,G,
90.25,Random player,Trade,720,1,A,9,101,,-18
90.25,Random player,Hedge,720,0,B,9,100.0,,
90.25,,Insert,725,1,A,9,99,G,
90.25,Extorter,Trade,719,1,B,9,99,,-18
90.25,Extorter,Hedge,719,0,A,9,100.0,,
90.266,Extorter,Cancel,719,,,-1,,,
90.266,Random player,Cancel,720,,,-1,,,
90.266,Extorter,Insert,721,1,B,10,99,G,
90.266,Extorter,Insert,722,1,A,10,100,G,
90.266,Random player,Insert,721,1,B,10,99,G,
90.266,Random player,Insert,722,1,A,10,101,G,
90.5,,Insert,726,1,B,9,101,G,
90.5,Extorter,Trade,722,1,A,9,100,,-18
90.5,Extorter,Hedge,722,0,B,9,100.0,,
90.5,,Insert,727,1,A,9,99,G,
90.5,Extorter,Trade,721,1,B,9,99,,-18
90.5,Extorter,Hedge,721,0,A,9,100.0,,
90.516,Random player,Cancel,721,,,-10,,,
90.516,Extorter,Cancel,721,,,-1,,,
90.516,Extorter,Cancel,722,,,-1,,,
90.516,Random player,Cancel,722,,,-10,,,
90.516,Random player,Insert,723,1,B,10,99,G,
90.516,Random player,Insert,724,1,A,10,100,G,
90.516,Extorter,Insert,723,1,B,10,99,G,
90.516,Extorter,Insert,724,1,A,10,101,G,
90.75,Random player,Cancel,723,,,-10,,,
90.75,Extorter,Cancel,723,,,-10,,,
90.75,Extorter,Cancel,724,,,-10,,,
90.75,Random player,Cancel,724,,,-10,,,
90.75,Random player,Insert,725,1,B,10,99,G,
90.75,Random player,Insert,726,1,A,10,100,G,
90.75,Extorter,Insert,725,1,B,10,100,G,
90.75,Random player,Trade,726,1,A,10,100,,-20
90.75,Random player,Hedge,726,0,B,10,100.0,,
90.75,Extorter,Trade,725,1,B,10,100,,40
90.75,Extorter,Hedge,725,0,A,10,100.0,,
90.75,Extorter,Insert,726,1,A,10,101,G,
90.75,,Insert,728,1,B,9,101,G,
90.75,Extorter,Trade,726,1,A,9,101,,-18
90.75,Extorter,Hedge,726,0,B,9,100.0,,
90.75,,Insert,729,1,A,9,99,G,
90.75,Random player,Trade,725,1,B,9,99,,-18
90.75,Random player,Hedge,725,0,A,9,100.0,,
91.0,Random player,Cancel,725,,,-1,,,
91.0,Extorter,Cancel,726,,,-1,,,
91.0,Extorter,Insert,727,1,B,10,99,G,
91.0,Extorter,Insert,728,1,A,10,100,G,
91.0,Random player,Insert,727,1,B,10,100,G,
91.0,Extorter,Trade,728,1,A,10,100,,-20
91.0,Extorter,Hedge,728,0,B,10,100.0,,
91.0,Random player,Trade,727,1,B,10,100,,40
91.0,Random player,Hedge,727,0,A,10,100.0,,
91.0,Random player,Insert,728,1,A,10,101,G,
91.0,,Insert,730,1,B,9,101,G,
91.0,Random player,Trade,728,1,A,9,101,,-18
91.0,Random player,Hedge,728,0,B,9,100.0,,
91.0,,Insert,731,1,A,9,99,G,
91.0,Extorter,Trade,727,1,B,9,99,,-18
91.0,Extorter,Hedge,727,0,A,9,100.0,,
91.25,,Insert,732,1,B,9,101,G,
91.25,Random player,Trade,728,1,A,1,101,,-2
91.25,Random player,Hedge,728,0,B,1,100.0,,
91.25,,Insert,733,1,A,9,99,G,
91.25,Extorter,Trade,727,1,B,1,99,,-2
91.25,Extorter,Hedge,727,0,A,1,100.0,,
91.266,Random player,Insert,729,1,B,10,99,G,
91.266,Extorter,Insert,729,1,B,10,99,G,
91.266,Extorter,Insert,730,1,A,10,101,G,
91.266,Random player,Insert,730,1,A,10,100,G,
91.5,,Insert,734,1,B,9,101,G,
91.5,Random player,Trade,730,1,A,9,100,,-18
91.5,Random player,Hedge,730,0,B,9,100.0,,
91.5,,Insert,735,1,A,9,99,G,
91.5,Random player,Trade,729,1,B,9,99,,-18
91.5,Random player,Hedge,729,0,A,9,100.0,,
91.516,Extorter,Cancel,729,,,-10,,,
91.516,Extorter,Cancel,730,,,-10,,,
91.516,Random player,Cancel,729,,,-1,,,
91.516,Random player,Cancel,730,,,-1,,,
91.516,Random player,Insert,731,1,B,10,100,G,
91.516,Random player,Insert,732,1,A,10,101,G,
91.516,Extorter,Insert,731,1,B,10,100,G,
91.516,Extorter,Insert,732,1,A,10,101,G,
91.75,,Insert,736,1,B,9,101,G,
91.75,Random player,Trade,732,1,A,9,101,,-18
91.75,Random player,Hedge,732,0,B,9,100.0,,
91.75,,Insert,737,1,A,9,99,G,
91.75,Random player,Trade,731,1,B,9,100,,-18
91.75,Random player,Hedge,731,0,A,9,100.0,,
91.766,Random player,Cancel,731,,,-1,,,
91.766,Random player,Cancel,732,,,-1,,,
91.766,Extorter,Cancel,731,,,-10,,,
91.766,Extorter,Cancel,732,,,-10,,,
91.766,Extorter,Insert,733,1,B,10,100,G,
91.766,Extorter,Insert,734,1,A,10,101,G,
91.766,Random player,Insert,733,1,B,10,99,G,
91.766,Random player,Insert,734,1,A,10,101,G,
92.0,,Insert,738,1,B,9,101,G,
92.0,Extorter,Trade,734,1,A,9,101,,-18
92.0,Extorter,Hedge,734,0,B,9,100.0,,
92.0,,Insert,739,1,A,9,99,G,
92.0,Extorter,Trade,733,1,B,9,100,,-18
92.0,Extorter,Hedge,733,0,A,9,100.0,,
92.016,Random player,Cancel,733,,,-10,,,
92.016,Extorter,Cancel,733,,,-1,,,
92.016,Extorter,Cancel,734,,,-1,,,
92.016,Random player,Cancel,734,,,-10,,,
92.016,Random player,Insert,735,1,B,10,99,G,
92.016,Random player,Insert,736,1,A,10,101,G,
92.016,Extorter,Insert,735,1,B,10,99,G,
92.016,Extorter,Insert,736,1,A,10,101,G,
92.25,,Insert,740,1,B,9,101,G,
92.25,Random player,Trade,736,1,A,9,101,,-18
92.25,Random player,Hedge,736,0,B,9,100.0,,
92.25,,Insert,741,1,A,9,99,G,
92.25,Random player,Trade,735,1,B,9,99,,-18
92.25,Random player,Hedge,735,0,A,9,100.0,,
92.266,Extorter,Cancel,735,,,-10,,,
92.266,Extorter,Cancel,736,,,-10,,,
92.266,Extorter,Insert,737,1,B,10,99,G,
92.266,Extorter,Insert,738,1,A,10,101,G,
92.266,Random player,Cancel,735,,,-1,,,
92.266,Random player,Cancel,736,,,-1,,,
92.266,Random player,Insert,737,1,B,10,99,G,
92.266,Random player,Insert,738,1,A,10,100,G,
92.5,Random player,Cancel,737,,,-10,,,
92.5,Extorter,Cancel,737,,,-10,,,
92.5,Extorter,Cancel,738,,,-10,,,
92.5,Random player,Cancel,738,,,-10,,,
92.5,Random player,Insert,739,1,B,10,99,G,
92.5,,Insert,742,1,B,9,101,G,
92.5,,Insert,743,1,A,9,99,G,
92.516,Random player,Insert,740,1,A,10,100,G,
92.516,Extorter,Insert,739,1,B,10,100,G,
92.516,Random player,Trade,740,1,A,10,100,,-20
92.516,Random player,Hedge,740,0,B,10,100.0,,
92.516,Extorter,Trade,739,1,B,10,100,,40
92.516,Extorter,Hedge,739,0,A,10,100.0,,
92.516,Extorter,Insert,740,1,A,10,101,G,
92.75,Extorter,Cancel,740,,,-10,,,
92.75,Random player,Cancel,739,,,-10,,,
92.75,Extorter,Insert,741,1,B,10,99,G,
92.75,Extorter,Insert,742,1,A,10,100,G,
92.75,Random player,Insert,741,1,B,10,99,G,
92.75,Random player,Insert,742,1,A,10,100,G,
92.75,,Insert,744,1,B,9,101,G,
92.75,Extorter,Trade,742,1,A,9,100,,-18
92.75,Extorter,Hedge,742,0,B,9,100.0,,
92.75,,Insert,745,1,A,9,99,G,
92.75,Extorter,Trade,741,1,B,9,99,,-18
92.75,Extorter,Hedge,741,0,A,9,100.0,,
93.0,,Insert,746,1,B,9,101,G,
93.0,Extorter,Trade,742,1,A,1,100,,-2
93.0,Extorter,Hedge,742,0,B,1,100.0,,
93.0,Random player,Trade,742,1,A,8,100,,-16
93.0,Random player,Hedge,742,0,B,8,100.0,,
93.0,,Insert,747,1,A,9,99,G,
93.0,Extorter,Trade,741,1,B,1,99,,-2
93.0,Extorter,Hedge,741,0,A,1,100.0,,
93.0,Random player,Trade,741,1,B,8,99,,-16
93.0,Random player,Hedge,741,0,A,8,100.0,,
93.016,Extorter,Insert,743,1,B,10,99,G,
93.016,Extorter,Insert,744,1,A,10,101,G,
93.016,Random player,Cancel,741,,,-2,,,
93.016,Random player,Cancel,742,,,-2,,,
93.016,Random player,Insert,743,1,B,10,99,G,
93.016,Random player,Insert,744,1,A,10,100,G,
93.25,Random player,Cancel,743,,,-10,,,
93.25,Extorter,Cancel,743,,,-10,,,
93.25,Extorter,Cancel,744,,,-10,,,
93.25,Random player,Cancel,744,,,-10,,,
93.25,Random player,Insert,745,1,B,10,99,G,
93.25,Random player,Insert,746,1,A,10,100,G,
93.25,Extorter,Insert,745,1,B,10,99,G,
93.25,Extorter,Insert,746,1,A,10,100,G,
93.25,,Insert,748,1,B,9,101,G,
93.25,Random player,Trade,746,1,A,9,100,,-18
93.25,Random player,Hedge,746,0,B,9,100.0,,
93.25,,Insert,749,1,A,9,99,G,
93.25,Random player,Trade,745,1,B,9,99,,-18
93.25,Random player,Hedge,745,0,A,9,100.0,,
93.5,,Insert,750,1,B,9,101,G,
93.5,Random player,Trade,746,1,A,1,100,,-2
93.5,Random player,Hedge,746,0,B,1,100.0,,
93.5,Extorter,Trade,746,1,A,8,100,,-16
93.5,Extorter,Hedge,746,0,B,8,100.0,,
93.5,,Insert,751,1,A,9,99,G,
93.5,Random player,Trade,745,1,B,1,99,,-2
93.5,Random player,Hedge,745,0,A,1,100.0,,
93.5,Extorter,Trade,745,1,B,8,99,,-16
93.5,Extorter,Hedge,745,0,A,8,100.0,,
93.516,Extorter,Cancel,745,,,-2,,,
93.516,Extorter,Cancel,746,,,-2,,,
93.516,Extorter,Insert,747,1,B,10,99,G,
93.516,Random player,Insert,747,1,B,10,99,G,
93.516,Random player,Insert,748,1,A,10,100,G,
93.516,Extorter,Insert,748,1,A,10,101,G,
93.75,,Insert,752,1,B,9,101,G,
93.75,Random player,Trade,748,1,A,9,100,,-18
93.75,Random player,Hedge,748,0,B,9,100.0,,
93.75,,Insert,753,1,A,9,99,G,
93.75,Extorter,Trade,747,1,B,9,99,,-18
93.75,Extorter,Hedge,747,0,A,9,100.0,,
93.766,Random player,Cancel,747,,,-10,,,
93.766,Extorter,Cancel,747,,,-1,,,
93.766,Extorter,Cancel,748,,,-10,,,
93.766,Random player,Cancel,748,,,-1,,,
93.766,Random player,Insert,749,1,B,10,99,G,
93.766,Random player,Insert,750,1,A,10,101,G,
93.766,Extorter,Insert,749,1,B,10,100,G,
93.766,Extorter,Insert,750,1,A,10,101,G,
94.0,,Insert,754,1,B,9,101,G,
94.0,Random player,Trade,750,1,A,9,101,,-18
94.0,Random player,Hedge,750,0,B,9,100.0,,
94.0,,Insert,755,1,A,9,99,G,
94.0,Extorter,Trade,749,1,B,9,100,,-18
94.0,Extorter,Hedge,749,0,A,9,100.0,,
94.016,Extorter,Cancel,749,,,-1,,,
94.016,Extorter,Cancel,750,,,-10,,,
94.016,Random player,Cancel,749,,,-10,,,
94.016,Random player,Cancel,750,,,-1,,,
94.016,Extorter,Insert,751,1,B,10,99,G,
94.016,Extorter,Insert,752,1,A,10,101,G,
94.016,Random player,Insert,751,1,B,10,99,G,
94.016,Random player,Insert,752,1,A,10,101,G,
94.25,,Insert,756,1,B,9,101,G,
94.25,Extorter,Trade,752,1,A,9,101,,-18
94.25,Extorter,Hedge,752,0,B,9,100.0,,
94.25,,Insert,757,1,A,9,99,G,
94.25,Extorter,Trade,751,1,B,9,99,,-18
94.25,Extorter,Hedge,751,0,A,9,100.0,,
94.266,Random player,Cancel,751,,,-10,,,
94.266,Extorter,Cancel,751,,,-1,,,
94.266,Extorter,Cancel,752,,,-1,,,
94.266,Random player,Cancel,752,,,-10,,,
94.266,Random player,Insert,753,1,B,10,100,G,
94.266,Random player,Insert,754,1,A,10,101,G,
94.266,Extorter,Insert,753,1,B,10,99,G,
94.266,Extorter,Insert,754,1,A,10,101,G,
94.5,,Insert,758,1,B,9,101,G,
94.5,Random player,Trade,754,1,A,9,101,,-18
94.5,Random player,Hedge,754,0,B,9,100.0,,
94.5,,Insert,759,1,A,9,99,G,
94.5,Random player,Trade,753,1,B,9,100,,-18
94.5,Random player,Hedge,753,0,A,9,100.0,,
94.516,Extorter,Cancel,753,,,-10,,,
94.516,Extorter,Cancel,754,,,-10,,,
94.516,Random player,Cancel,753,,,-1,,,
94.516,Random player,Cancel,754,,,-1,,,
94.516,Extorter,Insert,755,1,B,10,99,G,
94.516,Extorter,Insert,756,1,A,10,101,G,
94.516,Random player,Insert,755,1,B,10,100,G,
94.516,Random player,Insert,756,1,A,10,101,G,
94.75,,Insert,760,1,B,9,101,G,
94.75,Extorter,Trade,756,1,A,9,101,,-18
94.75,Extorter,Hedge,756,0,B,9,100.0,,
94.75,,Insert,761,1,A,9,99,G,
94.75,Random player,Trade,755,1,B,9,100,,-18
94.75,Random player,Hedge,755,0,A,9,100.0,,
94.766,Extorter,Cancel,755,,,-10,,,
94.766,Extorter,Cancel,756,,,-1,,,
94.766,Random player,Cancel,755,,,-1,,,
94.766,Random player,Cancel,756,,,-10,,,
94.766,Extorter,Insert,757,1,B,10,99,G,
94.766,Extorter,Insert,758,1,A,10,100,G,
94.766,Random player,Insert,757,1,B,10,99,G,
94.766,Random player,Insert,758,1,A,10,100,G,
95.0,Extorter,Cancel,757,,,-10,,,
95.0,Extorter,Cancel,758,,,-10,,,
95.0,Extorter,Insert,759,1,B,10,100,G,
95.0,Random player,Trade,758,1,A,10,100,,-20
95.0,Random player,Hedge,758,0,B,10,100.0,,
95.0,Extorter,Trade,759,1,B,10,100,,40
95.0,Extorter,Hedge,759,0,A,10,100.0,,
95.0,Extorter,Insert,760,1,A,10,101,G,
95.0,Random player,Cancel,757,,,-10,,,
95.0,Random player,Insert,759,1,B,10,99,G,
95.0,Random player,Insert,760,1,A,10,101,G,
95.0,,Insert,762,1,B,9,101,G,
95.0,Extorter,Trade,760,1,A,9,101,,-18
95.0,Extorter,Hedge,760,0,B,9,100.0,,
95.0,,Insert,763,1,A,9,99,G,
95.0,Random player,Trade,759,1,B,9,99,,-18
95.0,Random player,Hedge,759,0,A,9,100.0,,
95.25,,Insert,764,1,B,9,101,G,
95.25,Extorter,Trade,760,1,A,1,101,,-2
95.25,Extorter,Hedge,760,0,B,1,100.0,,
95.25,Random player,Trade,760,1,A,8,101,,-16
95.25,Random player,Hedge,760,0,B,8,100.0,,
95.25,,Insert,765,1,A,9,99,G,
95.25,Random player,Trade,759,1,B,1,99,,-2
95.25,Random player,Hedge,759,0,A,1,100.0,,
95.266,Random player,Cancel,760,,,-2,,,
95.266,Extorter,Insert,761,1,B,10,99,G,
95.266,Extorter,Trade,761,1,B,8,99,,32
95.266,Extorter,Hedge,761,0,A,8,100.0,,
95.266,Extorter,Insert,762,1,A,10,101,G,
95.266,Random player,Insert,761,1,B,10,99,G,
95.266,Random player,Insert,762,1,A,10,101,G,
95.5,,Insert,766,1,B,9,101,G,
95.5,Extorter,Trade,762,1,A,9,101,,-18
95.5,Extorter,Hedge,762,0,B,9,100.0,,
95.5,,Insert,767,1,A,9,99,G,
95.5,Extorter,Trade,761,1,B,2,99,,-4
95.5,Extorter,Hedge,761,0,A,2,100.0,,
95.5,Random player,Trade,761,1,B,7,99,,-14
95.5,Random player,Hedge,761,0,A,7,100.0,,
95.516,Random player,Cancel,761,,,-3,,,
95.516,Random player,Cancel,762,,,-10,,,
95.516,Extorter,Cancel,762,,,-1,,,
95.516,Extorter,Insert,763,1,B,10,99,G,
95.516,Random player,Insert,763,1,B,10,99,G,
95.516,Random player,Insert,764,1,A,10,100,G,
95.516,Extorter,Insert,764,1,A,10,101,G,
95.75,,Insert,768,1,B,9,101,G,
95.75,Random player,Trade,764,1,A,9,100,,-18
95.75,Random player,Hedge,764,0,B,9,100.0,,
95.75,,Insert,769,1,A,9,99,G,
95.75,Extorter,Trade,763,1,B,9,99,,-18
95.75,Extorter,Hedge,763,0,A,9,100.0,,
95.766,Extorter,Cancel,763,,,-1,,,
95.766,Extorter,Cancel,764,,,-10,,,
95.766,Random player,Cancel,763,,,-10,,,
95.766,Random player,Cancel,764,,,-1,,,
95.766,Random player,Insert,765,1,B,10,99,G,
95.766,Extorter,Insert,765,1,B,10,99,G,
95.766,Extorter,Insert,766,1,A,10,101,G,
95.766,Random player,Insert,766,1,A,10,101,G,
96.0,,Insert,770,1,B,9,101,G,
96.0,Extorter,Trade,766,1,A,9,101,,-18
96.0,Extorter,Hedge,766,0,B,9,100.0,,
96.0,,Insert,771,1,A,9,99,G,
96.0,Random player,Trade,765,1,B,9,99,,-18
96.0,Random player,Hedge,765,0,A,9,100.0,,
96.016,Random player,Cancel,765,,,-1,,,
96.016,Extorter,Cancel,765,,,-10,,,
96.016,Extorter,Cancel,766,,,-1,,,
96.016,Random player,Cancel,766,,,-10,,,
96.016,Random player,Insert,767,1,B,10,99,G,
96.016,Random player,Insert,768,1,A,10,100,G,
96.016,Extorter,Insert,767,1,B,10,99,G,
96.016,Extorter,Insert,768,1,A,10,101,G,
96.25,,Insert,772,1,B,9,101,G,
96.25,Random player,Trade,768,1,A,9,100,,-18
96.25,Random player,Hedge,768,0,B,9,100.0,,
96.25,,Insert,773,1,A,9,99,G,
96.25,Random player,Trade,767,1,B,9,99,,-18
96.25,Random player,Hedge,767,0,A,9,100.0,,
96.266,Random player,Cancel,767,,,-1,,,
96.266,Random player,Cancel,768,,,-1,,,
96.266,Extorter,Cancel,767,,,-10,,,
96.266,Extorter,Cancel,768,,,-10,,,
96.266,Extorter,Insert,769,1,B,10,99,G,
96.266,Extorter,Insert,770,1,A,10,100,G,
96.266,Random player,Insert,769,1,B,10,99,G,
96.266,Random player,Insert,770,1,A,10,101,G,
96.5,,Insert,774,1,B,9,101,G,
96.5,Extorter,Trade,770,1,A,9,100,,-18
96.5,Extorter,Hedge,770,0,B,9,100.0,,
96.5,,Insert,775,1,A,9,99,G,
96.5,Extorter,Trade,769,1,B,9,99,,-18
96.5,Extorter,Hedge,769,0,A,9,100.0,,
96.516,Extorter,Cancel,769,,,-1,,,
96.516,Extorter,Cancel,770,,,-1,,,
96.516,Random player,Cancel,769,,,-10,,,
96.516,Random player,Cancel,770,,,-10,,,
96.516,Extorter,Insert,771,1,B,10,99,G,
96.516,Extorter,Insert,772,1,A,10,101,G,
96.516,Random player,Insert,771,1,B,10,99,G,
96.516,Random player,Insert,772,1,A,10,100,G,
96.75,,Insert,776,1,B,9,101,G,
96.75,Random player,Trade,772,1,A,9,100,,-18
96.75,Random player,Hedge,772,0,B,9,100.0,,
96.75,,Insert,777,1,A,9,99,G,
96.75,Extorter,Trade,771,1,B,9,99,,-18
96.75,Extorter,Hedge,771,0,A,9,100.0,,
96.766,Extorter,Cancel,771,,,-1,,,
96.766,Extorter,Cancel,772,,,-10,,,
96.766,Random player,Cancel,771,,,-10,,,
96.766,Random player,Cancel,772,,,-1,,,
96.766,Extorter,Insert,773,1,B,10,100,G,
96.766,Extorter,Insert,774,1,A,10,101,G,
96.766,Random player,Insert,773,1,B,10,100,G,
96.766,Random player,Insert,774,1,A,10,101,G,
97.0,,Insert,778,1,B,9,101,G,
97.0,Extorter,Trade,774,1,A,9,101,,-18
97.0,Extorter,Hedge,774,0,B,9,100.0,,
97.0,,Insert,779,1,A,9,99,G,
97.0,Extorter,Trade,773,1,B,9,100,,-18
97.0,Extorter,Hedge,773,0,A,9,100.0,,
97.016,Extorter,Cancel,773,,,-1,,,
97.016,Extorter,Cancel,774,,,-1,,,
97.016,Extorter,Insert,775,1,B,10,99,G,
97.016,Random player,Cancel,773,,,-10,,,
97.016,Random player,Cancel,774,,,-10,,,
97.016,Random player,Insert,775,1,B,10,99,G,
97.016,Random player,Insert,776,1,A,10,100,G,
97.016,Extorter,Insert,776,1,A,10,100,G,
97.25,Random player,Cancel,775,,,-10,,,
97.25,Random player,Cancel,776,,,-10,,,
97.25,Extorter,Cancel,775,,,-10,,,
97.25,Extorter,Cancel,776,,,-10,,,
97.25,Extorter,Insert,777,1,B,10,100,G,
97.25,Random player,Insert,777,1,B,10,100,G,
97.25,Random player,Insert,778,1,A,10,101,G,
97.25,Extorter,Insert,778,1,A,10,101,G,
97.25,,Insert,780,1,B,9,101,G,
97.25,Random player,Trade,778,1,A,9,101,,-18
97.25,Random player,Hedge,778,0,B,9,100.0,,
97.25,,Insert,781,1,A,9,99,G,
97.25,Extorter,Trade,777,1,B,9,100,,-18
97.25,Extorter,Hedge,777,0,A,9,100.0,,
97.5,,Insert,782,1,B,9,101,G,
97.5,Random player,Trade,778,1,A,1,101,,-2
97.5,Random player,Hedge,778,0,B,1,100.0,,
97.5,Extorter,Trade,778,1,A,8,101,,-16
97.5,Extorter,Hedge,778,0,B,8,100.0,,
97.5,,Insert,783,1,A,9,99,G,
97.5,Extorter,Trade,777,1,B,1,100,,-2
97.5,Extorter,Hedge,777,0,A,1,100.0,,
97.5,Random player,Trade,777,1,B,8,100,,-16
97.5,Random player,Hedge,777,0,A,8,100.0,,
97.516,Extorter,Cancel,778,,,-2,,,
97.516,Random player,Cancel,777,,,-2,,,
97.516,Random player,Insert,779,1,B,10,99,G,
97.516,Extorter,Insert,779,1,B,10,99,G,
97.516,Extorter,Insert,780,1,A,10,101,G,
97.516,Random player,Insert,780,1,A,10,100,G,
97.75,,Insert,784,1,B,9,101,G,
97.75,Random player,Trade,780,1,A,9,100,,-18
97.75,Random player,Hedge,780,0,B,9,100.0,,
97.75,,Insert,785,1,A,9,99,G,
97.75,Random player,Trade,779,1,B,9,99,,-18
97.75,Random player,Hedge,779,0,A,9,100.0,,
97.766,Extorter,Cancel,779,,,-10,,,
97.766,Extorter,Cancel,780,,,-10,,,
97.766,Random player,Cancel,779,,,-1,,,
97.766,Random player,Cancel,780,,,-1,,,
97.766,Extorter,Insert,781,1,B,10,100,G,
97.766,Extorter,Insert,782,1,A,10,101,G,
97.766,Random player,Insert,781,1,B,10,100,G,
97.766,Random player,Insert,782,1,A,10,101,G,
98.0,Random player,Cancel,781,,,-10,,,
98.0,Random player,Cancel,782,,,-10,,,
98.0,Extorter,Cancel,781,,,-10,,,
98.0,Extorter,Cancel,782,,,-10,,,
98.0,,Insert,786,1,B,9,101,G,
98.0,,Insert,787,1,A,9,99,G,
98.016,Extorter,Insert,783,1,B,10,100,G,
98.016,Extorter,Insert,784,1,A,10,101,G,
98.016,Random player,Insert,783,1,B,10,99,G,
98.016,Random player,Insert,784,1,A,10,100,G,
98.016,Extorter,Trade,783,1,B,10,100,,-20
98.016,Extorter,Hedge,783,0,A,10,100.0,,
98.016,Random player,Trade,784,1,A,10,100,,40
98.016,Random player,Hedge,784,0,B,10,100.0,,
98.25,Random player,Cancel,783,,,-10,,,
98.25,Extorter,Cancel,784,,,-10,,,
98.25,Extorter,Insert,785,1,B,10,99,G,
98.25,Extorter,Insert,786,1,A,10,100,G,
98.25,Random player,Insert,785,1,B,10,100,G,
98.25,Extorter,Trade,786,1,A,10,100,,-20
98.25,Extorter,Hedge,786,0,B,10,100.0,,
98.25,Random player,Trade,785,1,B,10,100,,40
98.25,Random player,Hedge,785,0,A,10,100.0,,
98.25,Random player,Insert,786,1,A,10,101,G,
98.25,,Insert,788,1,B,9,101,G,
98.25,Random player,Trade,786,1,A,9,101,,-18
98.25,Random player,Hedge,786,0,B,9,100.0,,
98.25,,Insert,789,1,A,9,99,G,
98.25,Extorter,Trade,785,1,B,9,99,,-18
98.25,Extorter,Hedge,785,0,A,9,100.0,,
98.5,,Insert,790,1,B,9,101,G,
98.5,Random player,Trade,786,1,A,1,101,,-2
98.5,Random player,Hedge,786,0,B,1,100.0,,
98.5,,Insert,791,1,A,9,99,G,
98.5,Extorter,Trade,785,1,B,1,99,,-2
98.5,Extorter,Hedge,785,0,A,1,100.0,,
98.516,Random player,Insert,787,1,B,10,99,G,
98.516,Extorter,Insert,787,1,B,10,99,G,
98.516,Extorter,Insert,788,1,A,10,101,G,
98.516,Random player,Insert,788,1,A,10,100,G,
98.75,Extorter,Cancel,787,,,-10,,,
98.75,Extorter,Cancel,788,,,-10,,,
98.75,Extorter,Insert,789,1,B,10,99,G,
98.75,Extorter,Insert,790,1,A,10,100,G,
98.75,Random player,Cancel,787,,,-10,,,
98.75,Random player,Cancel,788,,,-10,,,
98.75,Random player,Insert,789,1,B,10,100,G,
98.75,Extorter,Trade,790,1,A,10,100,,-20
98.75,Extorter,Hedge,790,0,B,10,100.0,,
